customer_id,occupation,has_children,marital_status,customer_psy,ecom_experience,age,education,gender
15594,Professional,Y,MARRIED,C,Y,4_<=45,GRADUATE,M
15595,Blue Collar,U,MARRIED,C,Y,4_<=45,BACHELORS,M
15596,Professional,Y,,C,Y,4_<=45,GRADUATE,M
15597,Sales/Service,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15598,Blue Collar,Y,MARRIED,C,N,4_<=45,HS,M
15599,Professional,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15600,Sales/Service,Y,MARRIED,C,N,4_<=45,BACHELORS,F
15601,Sales/Service,Y,,C,Y,4_<=45,SOME_COLLEGE,F
15602,Professional,U,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15603,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,F
15604,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15605,Professional,U,,C,Y,4_<=45,SOME_COLLEGE,M
15606,Blue Collar,Y,MARRIED,C,Y,4_<=45,BACHELORS,F
15607,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15608,Professional,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15609,Professional,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15610,Sales/Service,Y,,C,Y,4_<=45,SOME_COLLEGE,M
15611,Professional,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15612,Professional,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15613,Blue Collar,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15614,Professional,U,MARRIED,C,Y,4_<=45,BACHELORS,M
15615,Professional,U,MARRIED,C,Y,4_<=45,BACHELORS,M
15616,Sales/Service,Y,MARRIED,C,Y,4_<=45,LESS_THAN_HS,F
15617,Professional,Y,MARRIED,C,Y,4_<=45,GRADUATE,M
15618,Sales/Service,Y,MARRIED,C,N,4_<=45,BACHELORS,F
15619,Blue Collar,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,F
15620,Sales/Service,Y,,C,Y,4_<=45,SOME_COLLEGE,F
15621,Professional,Y,MARRIED,C,Y,4_<=45,GRADUATE,F
15622,Sales/Service,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,F
15623,Sales/Service,Y,,C,Y,4_<=45,SOME_COLLEGE,F
15624,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15625,Sales/Service,Y,,C,Y,4_<=45,SOME_COLLEGE,M
15626,Professional,Y,MARRIED,C,Y,4_<=45,GRADUATE,M
15627,Professional,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15628,Professional,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15629,Professional,Y,MARRIED,C,Y,4_<=45,GRADUATE,F
15630,Professional,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,F
15631,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15632,Professional,Y,MARRIED,C,N,4_<=45,SOME_COLLEGE,M
15633,Professional,Y,MARRIED,C,Y,4_<=45,GRADUATE,F
15634,Others,Y,MARRIED,C,N,4_<=45,SOME_COLLEGE,M
15635,Sales/Service,Y,MARRIED,C,N,4_<=45,BACHELORS,F
15636,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15637,Blue Collar,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15638,Professional,Y,SINGLE,C,N,4_<=45,SOME_COLLEGE,M
15639,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,F
15640,Professional,U,MARRIED,C,N,4_<=45,BACHELORS,M
15641,Blue Collar,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15642,Professional,Y,MARRIED,C,Y,4_<=45,GRADUATE,F
15643,Professional,Y,MARRIED,C,Y,4_<=45,GRADUATE,F
15644,Blue Collar,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15645,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15646,Sales/Service,Y,MARRIED,C,Y,4_<=45,BACHELORS,F
15647,Professional,Y,,C,Y,4_<=45,GRADUATE,M
15648,Blue Collar,Y,SINGLE,C,N,4_<=45,LESS_THAN_HS,M
15649,Professional,Y,MARRIED,C,Y,4_<=45,GRADUATE,M
15650,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15651,Professional,Y,,C,Y,4_<=45,HS,M
15652,Blue Collar,Y,MARRIED,C,N,4_<=45,SOME_COLLEGE,M
15653,Sales/Service,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15654,Professional,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15655,Professional,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15656,Sales/Service,Y,,C,Y,4_<=45,BACHELORS,F
15657,Professional,U,,C,Y,4_<=45,BACHELORS,M
15658,Professional,Y,MARRIED,C,N,4_<=45,HS,F
15659,Professional,Y,MARRIED,C,Y,4_<=45,GRADUATE,F
15660,Professional,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15661,Blue Collar,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15662,Sales/Service,Y,SINGLE,C,Y,4_<=45,BACHELORS,M
15663,Sales/Service,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,F
15664,Professional,Y,MARRIED,C,N,4_<=45,GRADUATE,F
15665,Retired,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15666,Sales/Service,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15667,Blue Collar,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15668,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15669,Professional,Y,MARRIED,C,Y,4_<=45,GRADUATE,M
15670,Sales/Service,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15671,Professional,Y,MARRIED,C,Y,4_<=45,GRADUATE,F
15672,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15673,Professional,Y,MARRIED,C,Y,4_<=45,GRADUATE,F
15674,Sales/Service,Y,,C,Y,4_<=45,SOME_COLLEGE,F
15675,Sales/Service,Y,,C,Y,4_<=45,GRADUATE,F
15676,Blue Collar,Y,MARRIED,C,N,4_<=45,HS,M
15677,Professional,Y,MARRIED,C,Y,4_<=45,GRADUATE,M
15678,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15679,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15680,Blue Collar,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,F
15681,Sales/Service,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15682,Sales/Service,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,F
15683,Sales/Service,U,MARRIED,C,Y,4_<=45,GRADUATE,M
15684,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,F
15685,Professional,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,F
15686,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15687,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15688,Sales/Service,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15689,Professional,N,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15690,Blue Collar,U,MARRIED,C,N,4_<=45,,M
15691,Professional,N,MARRIED,C,N,4_<=45,SOME_COLLEGE,F
15692,Blue Collar,Y,MARRIED,C,N,4_<=45,SOME_COLLEGE,M
15693,Others,Y,MARRIED,C,Y,4_<=45,LESS_THAN_HS,M
15694,Professional,Y,MARRIED,C,Y,4_<=45,GRADUATE,M
15695,Professional,N,,C,Y,4_<=45,BACHELORS,M
15696,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,F
15697,Blue Collar,Y,MARRIED,C,N,4_<=45,SOME_COLLEGE,F
15698,Sales/Service,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15699,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15700,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,F
15701,Sales/Service,Y,MARRIED,C,Y,4_<=45,HS,F
15702,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15703,Sales/Service,Y,MARRIED,C,N,4_<=45,SOME_COLLEGE,F
15704,Professional,Y,,C,Y,4_<=45,BACHELORS,M
15705,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15706,Professional,Y,SINGLE,C,N,4_<=45,BACHELORS,F
15707,Sales/Service,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15708,Professional,Y,MARRIED,C,Y,4_<=45,GRADUATE,M
15709,Professional,Y,MARRIED,C,Y,4_<=45,HS,M
15710,Sales/Service,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15711,Professional,U,MARRIED,C,Y,4_<=45,BACHELORS,M
15712,Blue Collar,U,MARRIED,C,Y,4_<=45,LESS_THAN_HS,M
15713,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15714,Others,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15715,Professional,U,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15716,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15717,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15718,Sales/Service,U,MARRIED,C,Y,4_<=45,SOME_COLLEGE,F
15719,Professional,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15720,Professional,U,MARRIED,C,Y,4_<=45,HS,F
15721,Professional,Y,MARRIED,C,Y,4_<=45,GRADUATE,M
15722,Sales/Service,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15723,Professional,U,MARRIED,C,Y,4_<=45,BACHELORS,M
15724,Blue Collar,Y,MARRIED,C,N,4_<=45,SOME_COLLEGE,M
15725,Sales/Service,Y,,C,Y,4_<=45,LESS_THAN_HS,F
15726,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15727,Professional,Y,MARRIED,C,Y,4_<=45,GRADUATE,F
15728,Blue Collar,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15729,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15730,Professional,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15731,Professional,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15732,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15733,Professional,Y,MARRIED,C,N,4_<=45,SOME_COLLEGE,M
15734,Blue Collar,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15735,Professional,Y,MARRIED,C,Y,4_<=45,GRADUATE,F
15736,Professional,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,F
15737,Professional,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,F
15738,Professional,Y,MARRIED,C,N,4_<=45,BACHELORS,F
15739,Professional,Y,,C,Y,4_<=45,BACHELORS,F
15740,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15741,Professional,Y,,C,N,4_<=45,GRADUATE,F
15742,Professional,Y,MARRIED,C,Y,4_<=45,GRADUATE,F
15743,Professional,U,MARRIED,C,Y,4_<=45,BACHELORS,F
15744,Professional,Y,,C,N,4_<=45,SOME_COLLEGE,F
15745,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,F
15746,Professional,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15747,Professional,Y,,C,Y,4_<=45,BACHELORS,F
15748,Blue Collar,Y,MARRIED,C,N,4_<=45,HS,M
15749,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15750,Sales/Service,Y,MARRIED,C,Y,4_<=45,GRADUATE,F
15751,Professional,Y,MARRIED,C,N,4_<=45,SOME_COLLEGE,F
15752,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15753,Professional,U,MARRIED,C,Y,4_<=45,BACHELORS,F
15754,Professional,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15755,Sales/Service,Y,,C,Y,4_<=45,SOME_COLLEGE,F
15756,Professional,U,MARRIED,C,N,4_<=45,BACHELORS,M
15757,Sales/Service,Y,MARRIED,C,Y,4_<=45,GRADUATE,M
15758,Professional,Y,MARRIED,C,N,4_<=45,BACHELORS,M
15759,Professional,Y,,C,Y,4_<=45,BACHELORS,M
15760,Sales/Service,Y,,C,N,4_<=45,BACHELORS,F
15761,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,F
15762,Sales/Service,Y,,C,Y,4_<=45,SOME_COLLEGE,M
15763,Professional,Y,MARRIED,C,Y,4_<=45,HS,M
15764,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,F
15765,Professional,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,F
15766,Sales/Service,Y,,C,Y,4_<=45,SOME_COLLEGE,F
15767,Professional,Y,MARRIED,C,N,4_<=45,BACHELORS,F
15768,Professional,U,MARRIED,C,Y,4_<=45,BACHELORS,M
15769,Professional,Y,,C,Y,4_<=45,BACHELORS,F
15770,Professional,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15771,Professional,Y,MARRIED,C,Y,4_<=45,GRADUATE,M
15772,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15773,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15774,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15775,Professional,U,MARRIED,C,N,4_<=45,BACHELORS,M
15776,Professional,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15777,Professional,U,,C,Y,4_<=45,SOME_COLLEGE,M
15778,Professional,Y,MARRIED,C,N,4_<=45,GRADUATE,M
15779,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15780,Blue Collar,Y,MARRIED,C,N,4_<=45,BACHELORS,F
15781,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15782,Blue Collar,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,F
15783,Professional,Y,,C,Y,4_<=45,BACHELORS,M
15784,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,F
15785,Professional,Y,MARRIED,C,N,4_<=45,SOME_COLLEGE,F
15786,Sales/Service,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15787,Professional,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15788,Sales/Service,Y,,C,Y,4_<=45,SOME_COLLEGE,F
15789,Blue Collar,Y,,C,Y,4_<=45,HS,M
15790,Sales/Service,U,,C,Y,4_<=45,SOME_COLLEGE,F
15791,Professional,U,MARRIED,C,N,4_<=45,GRADUATE,M
15792,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15793,Sales/Service,Y,MARRIED,C,Y,4_<=45,HS,F
15794,Sales/Service,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15795,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15796,Sales/Service,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15797,Sales/Service,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15798,Sales/Service,Y,,C,N,4_<=45,SOME_COLLEGE,M
15799,Sales/Service,Y,MARRIED,C,Y,4_<=45,HS,M
15800,Sales/Service,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15801,Blue Collar,Y,MARRIED,C,Y,4_<=45,LESS_THAN_HS,M
15802,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,F
15803,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,F
15804,Blue Collar,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,F
15805,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15806,Professional,Y,MARRIED,C,Y,4_<=45,GRADUATE,M
15807,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15808,Sales/Service,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15809,Sales/Service,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,F
15810,Blue Collar,Y,MARRIED,C,Y,4_<=45,BACHELORS,F
15811,Blue Collar,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,F
15812,Professional,Y,MARRIED,C,N,4_<=45,BACHELORS,M
15813,Professional,Y,,C,Y,4_<=45,SOME_COLLEGE,F
15814,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,F
15815,Blue Collar,Y,MARRIED,C,N,4_<=45,HS,M
15816,Professional,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15817,Sales/Service,Y,MARRIED,C,Y,4_<=45,BACHELORS,F
15818,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15819,Professional,Y,MARRIED,C,Y,4_<=45,GRADUATE,M
15820,Professional,Y,,C,Y,4_<=45,BACHELORS,F
15821,Sales/Service,Y,,C,Y,4_<=45,SOME_COLLEGE,F
15822,Professional,Y,MARRIED,C,N,4_<=45,SOME_COLLEGE,M
15823,Sales/Service,Y,MARRIED,C,N,4_<=45,SOME_COLLEGE,M
15824,Professional,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15825,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15826,Professional,U,MARRIED,C,Y,4_<=45,GRADUATE,F
15827,Sales/Service,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15828,Others,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15829,Professional,Y,MARRIED,C,Y,4_<=45,GRADUATE,F
15830,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15831,Professional,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,F
15832,Others,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15833,Professional,Y,MARRIED,C,Y,4_<=45,GRADUATE,M
15834,Professional,U,MARRIED,C,N,4_<=45,SOME_COLLEGE,M
15835,Sales/Service,Y,MARRIED,C,N,4_<=45,SOME_COLLEGE,F
15836,Farm,Y,,C,Y,4_<=45,SOME_COLLEGE,M
15837,Professional,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15838,Professional,Y,MARRIED,C,N,4_<=45,HS,F
15839,Professional,U,,C,Y,4_<=45,LESS_THAN_HS,M
15840,Sales/Service,Y,,C,N,4_<=45,BACHELORS,M
15841,Blue Collar,Y,MARRIED,C,N,4_<=45,BACHELORS,M
15842,Professional,Y,MARRIED,C,Y,4_<=45,LESS_THAN_HS,M
15843,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,F
15844,Professional,Y,MARRIED,C,Y,4_<=45,HS,M
15845,Blue Collar,U,,C,Y,4_<=45,BACHELORS,F
15846,Professional,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15847,Professional,Y,MARRIED,C,Y,4_<=45,GRADUATE,M
15848,Sales/Service,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15849,Professional,Y,,C,Y,4_<=45,SOME_COLLEGE,M
15850,Professional,Y,MARRIED,C,N,4_<=45,SOME_COLLEGE,M
15851,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15852,Others,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15853,Blue Collar,Y,,C,N,4_<=45,SOME_COLLEGE,M
15854,Sales/Service,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15855,Professional,Y,MARRIED,C,N,4_<=45,SOME_COLLEGE,M
15856,Professional,Y,MARRIED,C,N,4_<=45,LESS_THAN_HS,M
15857,Farm,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15858,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,F
15859,Others,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15860,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15861,Sales/Service,U,MARRIED,C,N,4_<=45,SOME_COLLEGE,F
15862,Professional,Y,MARRIED,C,Y,4_<=45,GRADUATE,M
15863,Professional,Y,MARRIED,C,N,4_<=45,SOME_COLLEGE,M
15864,Professional,U,MARRIED,C,Y,4_<=45,SOME_COLLEGE,F
15865,Others,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15866,Professional,U,MARRIED,C,Y,4_<=45,BACHELORS,M
15867,Professional,Y,,C,Y,4_<=45,BACHELORS,F
15868,Sales/Service,Y,,C,Y,4_<=45,BACHELORS,F
15869,Professional,N,,C,N,4_<=45,SOME_COLLEGE,M
15870,Sales/Service,Y,MARRIED,C,N,4_<=45,SOME_COLLEGE,F
15871,Sales/Service,Y,MARRIED,C,Y,4_<=45,LESS_THAN_HS,F
15872,Professional,Y,MARRIED,C,N,4_<=45,BACHELORS,M
15873,Professional,Y,MARRIED,C,Y,4_<=45,GRADUATE,F
15874,Sales/Service,Y,MARRIED,C,Y,4_<=45,BACHELORS,F
15875,Sales/Service,Y,MARRIED,C,N,4_<=45,SOME_COLLEGE,M
15876,Professional,Y,MARRIED,C,Y,4_<=45,GRADUATE,F
15877,Sales/Service,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,F
15878,Professional,Y,MARRIED,C,Y,4_<=45,GRADUATE,M
15879,Professional,Y,MARRIED,C,Y,4_<=45,GRADUATE,M
15880,Sales/Service,Y,MARRIED,C,N,4_<=45,SOME_COLLEGE,F
15881,Others,Y,,C,Y,4_<=45,BACHELORS,F
15882,Professional,Y,MARRIED,C,N,4_<=45,SOME_COLLEGE,F
15883,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15884,Professional,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,F
15885,Professional,Y,MARRIED,C,Y,4_<=45,LESS_THAN_HS,M
15886,Sales/Service,U,MARRIED,C,Y,4_<=45,SOME_COLLEGE,F
15887,Professional,Y,MARRIED,C,Y,4_<=45,GRADUATE,M
15888,Sales/Service,Y,MARRIED,C,Y,4_<=45,GRADUATE,F
15889,Sales/Service,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15890,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15891,Professional,N,,C,Y,4_<=45,BACHELORS,M
15892,Blue Collar,Y,MARRIED,C,Y,4_<=45,BACHELORS,F
15893,Blue Collar,Y,MARRIED,C,Y,4_<=45,HS,M
15894,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15895,Professional,U,,C,Y,4_<=45,BACHELORS,M
15896,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15897,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,F
15898,Professional,Y,MARRIED,C,Y,4_<=45,HS,M
15899,Professional,Y,,C,Y,4_<=45,SOME_COLLEGE,M
15900,Professional,Y,MARRIED,C,Y,4_<=45,GRADUATE,M
15901,Professional,Y,,C,Y,4_<=45,BACHELORS,U
15902,Professional,Y,MARRIED,C,Y,4_<=45,LESS_THAN_HS,F
15903,Professional,U,MARRIED,C,Y,4_<=45,BACHELORS,M
15904,Sales/Service,Y,MARRIED,C,Y,4_<=45,GRADUATE,F
15905,Others,Y,MARRIED,C,Y,4_<=45,BACHELORS,F
15906,Sales/Service,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15907,Professional,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15908,Professional,Y,,C,Y,4_<=45,BACHELORS,M
15909,Blue Collar,Y,MARRIED,C,Y,4_<=45,GRADUATE,F
15910,Sales/Service,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,F
15911,Professional,Y,MARRIED,C,Y,4_<=45,LESS_THAN_HS,F
15912,Professional,U,MARRIED,C,N,4_<=45,BACHELORS,M
15913,Others,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15914,Professional,Y,MARRIED,C,N,4_<=45,GRADUATE,M
15915,Professional,Y,,C,Y,4_<=45,BACHELORS,M
15916,Blue Collar,Y,MARRIED,C,N,4_<=45,,M
15917,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,F
15918,Blue Collar,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15919,Sales/Service,U,SINGLE,C,Y,4_<=45,SOME_COLLEGE,M
15920,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15921,Professional,U,MARRIED,C,Y,4_<=45,BACHELORS,M
15922,Professional,Y,,C,N,4_<=45,SOME_COLLEGE,F
15923,Professional,N,,C,Y,4_<=45,SOME_COLLEGE,M
15924,Blue Collar,Y,MARRIED,C,N,4_<=45,BACHELORS,M
15925,Sales/Service,Y,MARRIED,C,N,4_<=45,SOME_COLLEGE,M
15926,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15927,Sales/Service,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,F
15928,Blue Collar,Y,,C,Y,4_<=45,BACHELORS,M
15929,Sales/Service,Y,,C,Y,4_<=45,HS,F
15930,Professional,Y,MARRIED,C,Y,4_<=45,GRADUATE,M
15931,Professional,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15932,Professional,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15933,Professional,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15934,Sales/Service,Y,MARRIED,C,N,4_<=45,SOME_COLLEGE,F
15935,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,F
15936,Professional,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15937,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15938,Blue Collar,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15939,Others,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15940,Professional,Y,MARRIED,C,Y,4_<=45,GRADUATE,M
15941,Sales/Service,Y,MARRIED,C,N,4_<=45,SOME_COLLEGE,F
15942,Professional,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,F
15943,Professional,U,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15944,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15945,Professional,Y,MARRIED,C,Y,4_<=45,GRADUATE,M
15946,Blue Collar,Y,SINGLE,C,N,4_<=45,SOME_COLLEGE,M
15947,Professional,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15948,Professional,Y,MARRIED,C,Y,4_<=45,GRADUATE,M
15949,Blue Collar,Y,MARRIED,C,Y,4_<=45,HS,F
15950,Professional,Y,MARRIED,C,Y,4_<=45,GRADUATE,F
15951,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15952,Blue Collar,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15953,Professional,Y,,C,N,4_<=45,SOME_COLLEGE,F
15954,Professional,Y,MARRIED,C,Y,4_<=45,GRADUATE,F
15955,Professional,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,F
15956,Blue Collar,Y,MARRIED,C,Y,4_<=45,SOME_COLLEGE,F
15957,Professional,Y,,C,Y,4_<=45,BACHELORS,M
15958,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15959,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,F
15960,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,F
15961,Sales/Service,Y,MARRIED,C,Y,4_<=45,BACHELORS,F
15962,Blue Collar,U,MARRIED,C,Y,4_<=45,SOME_COLLEGE,M
15963,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15964,Sales/Service,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15965,Professional,Y,MARRIED,C,Y,4_<=45,BACHELORS,M
15966,Professional,Y,MARRIED,C,N,4_<=45,SOME_COLLEGE,M
15967,Blue Collar,Y,,C,Y,4_<=45,BACHELORS,M
